"longtitude","latitude","median_house_value","median_income"
"-122.39","37.8","500001","45580.99999999999"
"-122.44","37.8","500001","45523"
"-122.37","37.58","500001","45486.00000000001"
"-117.81","33.68","500001","45469"
"-122.43","37.8","500001","45399"
"-122.45","37.77","500001","45052"
"-118.38","34.07","500001","44896"
"-122.44","37.77","500001","44875"
"-122.42","37.8","500001","44711.99999999999"
"-118.44","34.05","500001","44673.99999999999"
"-122.17","37.45","500001","44531"
"-122.44","37.79","500001","44464"
"-117.77","33.51","500001","44464"
"-122.44","37.79","500001","44375"
"-117.26","32.95","500001","44375"
"-117.91","33.62","500001","44063"
"-122.43","37.79","500001","43986"
"-118.43","34.02","500001","43906"
"-122.44","37.77","500001","43667"
"-122.42","37.8","500001","43472"
"-122.42","37.81","500001","43472"
"-118.39","34.09","500001","43214"
"-118.48","34.04","500001","43158"
"-122.54","37.96","500001","43083"
"-118.36","34.15","500001","43000"
"-117.3","32.96","500001","42875"
"-122.44","37.8","500001","42857"
"-118.46","34.06","500001","42554"
"-122.49","37.78","500001","42413.99999999999"
"-118.39","34.07","500001","42386"
"-117.55","33.83","500001","42386"
"-118.1","33.74","500001","42287"
"-117.89","33.61","500001","42222"
"-122.06","37.38","500001","42188"
"-119.59","34.43","500001","42059"
"-122.43","37.79","500001","42042"
"-121.74","37.19","500001","42039"
"-122.19","37.46","500001","41985"
"-118.43","34.06","500001","41908"
"-117.27","32.82","500001","41792.99999999999"
"-118.47","34.05","500001","41750"
"-118.35","34.11","500001","41717.00000000001"
"-118.34","34.07","500001","41618.00000000001"
"-117.8","33.53","500001","41590.99999999999"
"-118.35","34.15","500001","41544"
"-117.31","32.83","500001","41477.00000000001"
"-118.4","34.06","500001","41455"
"-118.41","34.06","500001","41411"
"-118.35","34.07","500001","41327.99999999999"
"-122.46","37.79","500001","41029"
"-118.26","34.05","500001","40972"
"-118.32","34.14","500001","40965"
"-118.32","34.13","500001","40833.00000000001"
"-117.9","33.61","500001","40763.99999999999"
"-118.37","34.09","500001","40651"
"-118.42","34.14","500001","40439"
"-118.44","34.02","500001","40429.00000000001"
"-122.43","37.8","500001","40416.99999999999"
"-122.42","37.8","500001","40380"
"-117.62","33.42","500001","40294"
"-118.37","34.06","500001","40217"
"-118.46","33.99","500001","40156"
"-122.42","37.79","500001","40156"
"-118.46","34.01","500001","40000"
"-118.12","33.75","500001","39934"
"-118.68","34.08","500001","39934"
"-118.41","34.07","500001","39904"
"-122.44","37.8","500001","39856"
"-122.44","37.79","500001","39750"
"-117.35","33.16","500001","39750"
"-118.48","34.04","500001","39659"
"-118.43","34.02","500001","39091"
"-122.45","37.81","500001","39028"
"-117.72","33.43","500001","38992"
"-118.46","33.98","500001","38935"
"-118.46","33.97","500001","38698"
"-118.51","34.03","500001","38571"
"-119.66","34.43","500001","38456"
"-118.39","34.06","500001","38158"
"-118.39","34.08","500001","38088"
"-118.46","33.98","500001","38068"
"-122.43","37.79","500001","38068"
"-122.46","37.78","500001","37887"
"-118.17","33.74","500001","37838"
"-116.43","33.75","500001","37727"
"-122.43","37.81","500001","37679"
"-122.46","37.79","500001","37419"
"-118.41","34.03","500001","37277"
"-118.13","33.78","500001","37232"
"-122.45","37.79","500001","37188"
"-118.34","34.11","500001","36974"
"-118.4","34.06","500001","36964"
"-118.4","34.05","500001","36953"
"-119.23","34.17","500001","36875"
"-122.41","37.81","500001","36728"
"-118.48","34.04","500001","36667"
"-117.94","33.62","500001","36607"
"-117.9","33.6","500001","36538"
"-122.44","37.77","500001","36186"
"-118.15","33.76","500001","35985"
"-118.47","34.05","500001","35909"
"-122.03","37.37","500001","35861"
"-122.45","37.77","500001","35750"
"-118.35","34.07","500001","35719"
"-117.92","33.61","500001","35682"
"-118.38","34.07","500001","35573"
"-117.31","33.1","500001","35341"
"-118.33","34.08","500001","35083"
"-117.9","33.61","500001","34937"
"-122.33","37.56","500001","34902"
"-122.44","37.8","500001","34801"
"-122.43","37.79","500001","34375"
"-122.47","37.81","500001","34051"
"-117.58","33.65","500001","33750"
"-122.41","37.79","500001","33681"
"-118.37","34.06","500001","33438"
"-118.85","34.27","500001","33438"
"-118.39","34.06","500001","33295"
"-122.45","37.77","500001","33068"
"-121.92","36.55","500001","32750"
"-118.5","33.99","500001","32609"
"-118.44","34.06","500001","32545"
"-117.18","32.68","500001","32500"
"-122.44","37.8","500001","32447"
"-117.23","32.72","500001","32361"
"-122.42","37.8","500001","32355.999999999996"
"-122.41","37.79","500001","32059.000000000004"
"-118.57","34.17","500001","31875"
"-122.41","37.8","500001","31477"
"-118.52","34.01","500001","31433"
"-117.3","32.85","500001","31324"
"-118.38","34.05","500001","30956"
"-122.45","37.77","500001","30905.999999999996"
"-117.08","34.08","500001","30625"
"-117.8","33.52","500001","30530"
"-118.49","34","500001","30369"
"-122.41","37.79","500001","30296"
"-120.16","34.61","500001","30185"
"-118.36","34.1","500001","30179"
"-118.47","33.99","500001","29750"
"-118.36","34.06","500001","29605"
"-118.4","34.07","500001","29107"
"-118.37","34.09","500001","28942"
"-118.31","34.06","500001","28202"
"-122.47","37.79","500001","28125"
"-119.55","34.38","500001","27275"
"-122.43","37.79","500001","27165"
"-118.48","34","500001","26736"
"-117.22","33.87","500001","26250"
"-122.41","37.8","500001","25875"
"-122.24","37.49","500001","25833"
"-119.14","34.23","500001","25714"
"-118.36","34.1","500001","25588.000000000004"
"-118.35","34.06","500001","24722"
"-117.66","33.48","500001","23846"
"-118.31","34.07","500001","23674"
"-122.42","37.78","500001","23304"
"-117.36","33.17","500001","23182"
"-118.51","34","500001","23098"
"-118.44","34.06","500001","22857"
"-118.14","34.15","500001","19923"
"-118.49","34.01","500001","19722"
"-117.7","33.72","500001","19659"
"-122.41","37.81","500001","18981"
"-120.1","38.91","500001","18750"
"-118.34","34.1","500001","18209"
"-121.9","37.39","500001","17361"
"-117.67","33.47","500001","16393"
"-122.27","37.8","500001","12434"
"-122.25","37.87","500001","11696"
"-118.15","34.15","500001","11667"
"-122.41","37.8","500001","9000"
"-122.42","37.78","500001","8543"
"-120.67","35.3","500001","7025"
"-118.28","34.02","500001","4999"
"-118.08","34.15","500001","4999"
"-121.94","36.58","500000","67770"
"-118.15","34.12","500000","60199"
"-118.14","33.77","500000","58408"
"-122.37","37.59","500000","57245"
"-117.87","33.6","500000","51155"
"-122.43","37.8","500000","50365"
"-118.44","34.05","500000","47109"
"-122.49","37.5","500000","45625"
"-122.37","37.58","500000","44000"
"-117.28","32.77","500000","43403"
"-122.45","37.77","500000","41417"
"-117.61","34.01","500000","39696"
"-117.28","32.83","500000","37306"
"-122.44","37.79","500000","36812"
"-118.16","33.72","500000","36250"
"-118.48","34","500000","36121"
"-122.45","37.76","500000","35744"
"-118.38","34.06","500000","35556"
"-122.43","37.8","500000","33715"
"-122.43","37.8","500000","32235"
"-122.45","37.77","500000","30409"
"-122.44","37.8","500000","27717"
"-119.69","34.41","500000","26103"
"-118.31","34.05","500000","23536"
"-118.45","34.06","500000","22444"
"-117.38","33.19","500000","19891"
"-121.89","36.6","500000","12656"
"-117.77","33.55","499100","67861"
"-122.18","37.89","499000","81489"
"-122.06","37.33","498800","82480"
"-118.31","34.13","498700","72692"
"-117.99","33.95","498600","104835"
"-118.27","34.18","498400","62976"
"-118.41","34.14","497600","57380.00000000001"
"-118.34","34.15","497400","35637"
"-121.97","37.25","496400","79135"
"-117.25","32.72","496400","65970"
"-122.26","37.45","496000","59285"
"-122.27","37.47","495900","67058"
"-122.71","37.88","495800","43125"
"-118.36","34.13","495600","80498.99999999999"
"-118.28","34.11","495600","36181"
"-118.39","33.88","495500","59683"
"-118.48","34.15","495500","54591"
"-118.1","33.74","495500","45370"
"-117.58","33.6","495400","110567"
"-118.43","34.04","494700","58587"
"-122.45","37.78","494400","37159"
"-122.03","37.86","494000","72655"
"-122.62","37.85","493800","68198"
"-118.45","34.02","493400","63521"
"-117.22","33.48","493300","69136"
"-118.13","34.13","493200","48304"
"-117.8","33.63","493000","111121"
"-122.45","37.77","492900","33500"
"-117.31","33","492500","68443"
"-118.35","34","492500","64310"
"-122.44","37.78","492300","36875"
"-118.4","33.9","492200","73151"
"-122.16","37.45","492000","75418"
"-117.88","34.06","491200","59254"
"-122.31","37.5","491200","43939"
"-118.45","34.14","490800","79625"
"-117.92","33.63","490800","78496"
"-118.12","34.14","490400","58692"
"-118.2","33.83","490300","72096"
"-122.42","37.76","490000","26803"
"-118.43","34.01","489800","53403"
"-122.25","37.86","489600","30417"
"-122.54","37.91","489000","56302"
"-122.44","37.77","488900","32239"
"-117.27","32.85","488900","23187.000000000004"
"-118.38","33.81","488500","60150"
"-122.51","37.98","487800","60762"
"-118.39","33.81","487500","37778"
"-117.79","33.76","487200","110546"
"-121.94","36.55","487100","34048"
"-117.71","33.51","487000","131477"
"-118.37","34.07","486900","42500"
"-118.03","34.15","486800","41797.00000000001"
"-118.37","34.07","486400","52400"
"-118.39","34","485700","52035"
"-121.82","37.81","485400","83209"
"-122.08","37.3","485300","70813"
"-117.25","33","485300","58393"
"-118.43","34.04","485100","52954"
"-121.87","37.22","485000","80595"
"-118.07","33.72","485000","49044"
"-118.38","34.08","485000","33989"
"-118.03","34.16","484700","71615"
"-122.47","37.73","484600","59245"
"-117.93","33.62","484600","56315"
"-117.62","33.64","484100","101531"
"-118.38","34.14","483800","60876"
"-118.19","34.2","483700","74190"
"-118.38","33.81","483600","64955.99999999999"
"-118.51","34.24","483500","86454"
"-117.53","33.69","483300","109704"
"-118.11","34.19","483300","95320"
"-122.27","37.55","483300","81221"
"-122.18","37.81","483300","63624"
"-122.47","37.79","483300","39688"
"-118.5","34.02","483300","33266"
"-118.59","34.14","483100","105511"
"-117.87","33.6","482900","44980"
"-117.19","32.69","482700","63612"
"-118.37","33.81","482200","68553"
"-117.78","33.78","481500","101714"
"-118.4","33.89","481500","66321"
"-118.15","33.84","481300","76526"
"-122.32","37.52","480800","63892"
"-117.68","33.51","480800","63230.00000000001"
"-118.13","33.79","480600","53441"
"-118.47","34.01","480100","61014"
"-118.14","34.13","479700","51072"
"-118.4","33.87","479500","64349.99999999999"
"-118.35","34.08","479000","46838"
"-122.53","37.86","478600","37500"
"-117.13","32.63","478500","87990.99999999999"
"-118.45","34.15","478400","45656"
"-118.18","34.13","477800","79213"
"-118.05","33.65","477700","101154"
"-117.07","32.91","477600","103354"
"-118.17","34.1","477300","80580"
"-117.88","33.65","477300","59055"
"-118.43","34.05","477300","39673"
"-118.51","34.23","477200","72772"
"-117.81","33.83","477100","101570"
"-118.4","33.9","477100","79059"
"-122.44","37.77","476900","51788"
"-118.05","34.12","476700","35500"
"-121.96","37.23","476400","78407"
"-122.15","37.43","476300","50203"
"-121.88","37.64","475800","109506"
"-122.15","37.41","475000","70309"
"-117.27","32.85","475000","44250"
"-121.29","37.8","475000","37292"
"-122.43","37.8","475000","36893"
"-118.49","34.02","475000","29125"
"-122.44","37.78","475000","25721"
"-122.22","37.88","475000","24444"
"-118.3","34.06","475000","18214"
"-122.04","37.33","474700","77643"
"-118.52","34.29","474600","77464"
"-122.5","37.88","474600","47474.99999999999"
"-118.39","33.88","474300","76685"
"-118.37","34.07","474300","34286"
"-118.39","34.05","474100","57509"
"-117.25","32.82","474000","78013"
"-122.07","37.37","473500","79813"
"-121.84","37.18","473400","83836.99999999999"
"-118.46","34.02","473000","60436"
"-122.19","37.43","472800","66136"
"-118.21","34.17","472700","81325"
"-118.4","33.88","472700","62356"
"-118.39","33.88","472700","60770"
"-118.52","34.23","472200","83841"
"-118.41","33.9","472100","84680"
"-118.6","34.13","472000","91232"
"-122.24","37.83","471600","81194"
"-117.96","33.6","471400","52333"
"-122.44","37.78","471400","33882"
"-117.92","33.62","471300","52416"
"-118.08","34.14","470800","61159"
"-118.47","34.01","470800","47930"
"-118.49","34.02","470800","41365"
"-122.53","37.96","470500","83935"
"-118.39","33.88","470000","60441"
"-122.06","37.38","470000","56999.00000000001"
"-118.37","34.06","470000","50858"
"-122.23","37.45","469900","77932"
"-121.95","36.6","469900","71198"
"-118.4","33.87","469800","50976"
"-122.04","37.85","469400","95862"
"-118.15","34.11","469100","74111"
"-122.52","37.95","468800","78904"
"-118.34","34.11","468800","43571"
"-122.44","37.79","468800","40881.99999999999"
"-121.92","36.54","468000","39792"
"-121.75","37.11","467700","68773"
"-117.89","33.89","467600","131107"
"-117.21","32.96","467600","84355"
"-118.43","34.15","467600","76720"
"-122.41","37.6","466900","63719"
"-117.24","32.72","466700","75925"
"-118.46","33.98","466700","52121.00000000001"
"-122.43","37.8","466700","41047"
"-117.16","32.74","466700","31979.000000000004"
"-117.76","33.54","466400","69257"
"-122.23","37.82","466100","81872"
"-118.41","34.16","465800","63703"
"-121.92","36.55","465800","37852"
"-118.44","34.02","465700","62916.99999999999"
"-117.43","33.55","465600","94356.00000000001"
"-122.08","37.37","465000","71108"
"-122.34","37.53","464600","73081"
"-122.19","37.45","464600","51032"
"-118.29","33.71","464300","31071"
"-119.67","34.44","463800","52888"
"-122.11","37.43","463700","73130"
"-118.41","34.03","463600","36019"
"-122.56","37.9","463500","86340"
"-118.12","33.77","463500","60362"
"-118.47","34.01","462900","44211"
"-117.97","33.89","462800","102251.99999999999"
"-117.85","34.06","462700","75286"
"-118.27","34.22","462200","72812"
"-118.05","33.71","461600","88280.99999999999"
"-118.12","33.76","461500","37813"
"-121.93","37.76","461400","103345"
"-117.81","33.88","461300","92327"
"-118.39","34.04","461300","55951.00000000001"
"-122.13","37.4","461200","51335"
"-118.47","34.01","461100","29167"
"-118.39","33.89","460400","63434"
"-122.18","37.45","460200","44688"
"-117.81","33.84","460100","105981"
"-122.43","37.79","460000","50049"
"-118.39","34.05","460000","40153"
"-122.55","37.91","460000","32794"
"-117.18","32.75","459600","86030"
"-117.94","33.89","459600","67528"
"-121.89","37.21","459200","84262"
"-122.38","37.59","459200","46628"
"-118.42","34","458600","39798"
"-119.71","34.43","458600","35213"
"-117.92","33.62","458500","65842"
"-122.33","37.53","458500","40416.99999999999"
"-118.37","33.81","458300","51271.00000000001"
"-122.51","37.89","458300","34485"
"-122.42","37.8","458300","20987"
"-122.24","37.83","457800","58948"
"-122.48","37.79","457800","41148"
"-122.38","37.59","457700","30743.999999999996"
"-122.07","37.37","457500","48021"
"-118.23","34.18","457400","62070"
"-118.56","34.18","457300","54088"
"-118.47","34.15","457300","46420"
"-122.28","37.49","457200","69120"
"-122.31","37.52","457200","68336"
"-118.1","33.74","457100","46528"
"-117.82","33.81","456900","99055"
"-118.36","34.07","456900","34265"
"-118.4","33.98","456600","56110"
"-121.81","37.39","456500","74559"
"-122.38","37.34","456300","77773"
"-122.25","37.86","456300","50462.99999999999"
"-118.4","33.97","456300","46364"
"-118.46","34.02","456200","30476"
"-118.38","33.88","456100","48611.00000000001"
"-122.44","37.76","455900","68939"
"-122.05","37.31","455500","80727"
"-118.04","34.18","455400","52865"
"-122.43","37.76","455400","42569"
"-122.12","37.91","455300","83678.00000000001"
"-117.9","33.63","455000","32125"
"-118.07","34.17","454800","78588"
"-118.51","34.23","454400","47926"
"-117.82","33.84","454300","101298.99999999999"
"-122.12","37.85","454100","80074"
"-117.74","33.46","454100","48900"
"-117.71","33.54","453800","104415"
"-118","33.96","453800","91541"
"-118.38","33.88","453700","50602"
"-118.1","33.94","453600","61814"
"-122.55","37.9","453400","79606"
